,vmId,starttime,endtime,core,memory,ssd,nic
2845,679,-107.04244212945923,41.52101196767762,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2846,679,-107.04244212945923,41.52101196767762,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2847,679,-107.04244212945923,41.52101196767762,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2848,679,-107.04244212945923,41.52101196767762,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2849,680,-107.04244212945923,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2850,680,-107.04244212945923,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2851,680,-107.04244212945923,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2852,680,-107.04244212945923,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2853,681,-107.04244212945923,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2854,681,-107.04244212945923,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2855,681,-107.04244212945923,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2856,681,-107.04244212945923,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2857,682,-107.04244212945923,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2858,682,-107.04244212945923,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2859,682,-107.04244212945923,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2860,682,-107.04244212945923,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2861,683,-107.04244212945923,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2862,683,-107.04244212945923,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2863,683,-107.04244212945923,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2864,683,-107.04244212945923,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2865,684,-107.04244212945923,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2866,684,-107.04244212945923,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2867,684,-107.04244212945923,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2868,684,-107.04244212945923,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2869,685,-107.04244212945923,22.925406377296895,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2870,685,-107.04244212945923,22.925406377296895,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2871,685,-107.04244212945923,22.925406377296895,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
